Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-03-31,12202.26,12203.99,12091.59,12097.76,31,44,6,1
2023-04-03,12120.46,12192.5,12061.91,12101.94,31,44,6,1
2023-04-04,12153.71,12166.56,12063.06,12066.72,31,44,6,1
2023-04-05,12063.2,12122.4,12019.18,12029.14,31,44,6,1
2023-04-06,12029.57,12072.17,11962.34,11987.2,31,44,6,1
2023-04-11,12002.26,12048.54,11938.49,12009.01,31,44,6,1
2023-04-12,11970.93,12112.2,11970.93,12101.39,31,44,6,1
2023-04-13,12105.49,12161.56,12066.07,12133.18,31,44,6,1
2023-04-14,12212.73,12299.97,12188.99,12212.13,31,44,6,1
2023-04-17,12260.3,12408.61,12253.41,12408.61,31,44,6,1
2023-04-18,12404.88,12472.22,12353.3,12403.54,31,44,6,1
2023-04-19,12401.07,12407.23,12300.46,12382.28,31,44,6,1
2023-04-20,12364.28,12510.74,12364.28,12440.94,31,44,6,1
2023-04-21,12390.43,12405.72,12291.1,12333.41,31,44,6,1
2023-04-24,12354.82,12392.24,12277.01,12340.38,31,44,6,1
2023-04-25,12354.98,12418.26,12287.35,12372.88,31,44,6,1
2023-04-26,12380.19,12410.31,12289.24,12376.8,31,44,6,1
2023-04-27,12352.66,12478.62,12350.71,12478.19,31,44,6,1
2023-04-28,12497.84,12526.6,12423.53,12463.79,31,44,6,1
2023-05-02,12492.3,12598.76,12484.1,12518.81,31,44,6,1
2023-05-04,12552.14,12606.5,12460.62,12472.62,31,44,6,1
2023-05-05,12493.96,12581.13,12447.26,12541.07,31,44,6,1
2023-05-08,12553.45,12632.84,12550.09,12589.65,31,44,6,1
2023-05-09,12591.88,12612.91,12556.77,12605.43,31,44,6,1
2023-05-10,12617.0,12758.11,12581.11,12707.14,31,44,6,1
2023-05-11,12698.45,12800.11,12680.73,12698.93,31,44,6,1
2023-05-12,12757.58,12798.05,12720.65,12744.97,31,44,6,1
2023-05-15,12757.37,12778.61,12685.37,12743.11,31,44,6,1
2023-05-16,12717.64,12868.75,12710.51,12853.29,31,44,6,1
2023-05-17,12832.53,12832.53,12653.02,12663.91,31,44,6,1
2023-05-18,12761.74,12815.83,12588.34,12595.45,31,44,6,1
2023-05-19,12634.48,12750.29,12625.88,12730.07,31,44,6,1
2023-05-22,12756.54,12870.44,12739.34,12847.25,31,44,6,1
2023-05-23,12823.17,12910.61,12813.93,12868.8,31,44,6,1
2023-05-24,12799.04,12799.04,12607.91,12668.8,31,44,6,1
2023-05-25,12709.39,12711.43,12439.29,12488.52,31,44,6,1
2023-05-26,12481.96,12591.94,12451.08,12580.96,31,44,6,1
2023-05-29,12617.02,12676.79,12599.31,12639.61,31,44,6,1
2023-05-30,12599.85,12638.51,12543.39,12584.47,31,44,6,1
2023-05-31,12560.47,12560.47,12320.38,12341.83,31,44,6,1
2023-06-01,12394.66,12442.29,12363.97,12432.4,31,44,6,1
2023-06-02,12498.56,12621.47,12468.68,12602.05,31,44,6,1
2023-06-05,12666.53,12823.23,12633.5,12823.23,31,44,6,1
2023-06-06,12802.23,12921.5,12757.13,12882.21,31,44,6,1
2023-06-07,12871.32,12871.32,12733.06,12767.1,31,44,6,1
2023-06-09,12820.51,12830.13,12720.33,12742.1,31,44,6,1
2023-06-12,12766.98,12866.44,12739.03,12802.0,31,44,6,1
2023-06-13,12861.1,12880.27,12615.64,12615.64,31,44,6,1
2023-06-14,12655.91,13010.66,12655.91,12983.08,31,44,6,1
2023-06-15,13061.53,13151.41,12936.2,13150.07,31,44,6,1
2023-06-16,13133.89,13274.87,13063.85,13085.44,31,44,6,1
2023-06-19,13104.08,13244.43,12995.15,13050.7,31,44,6,1
2023-06-20,13034.5,13034.5,12808.83,12812.66,31,44,6,1
2023-06-21,12824.49,12877.84,12791.7,12800.5,31,44,6,1
2023-06-22,12777.61,12874.7,12746.44,12793.99,31,44,6,1
2023-06-23,12780.24,12823.58,12681.82,12681.82,31,44,6,1
2023-06-26,12712.65,12732.03,12615.52,12691.7,31,44,6,1
2023-06-27,12714.56,12721.13,12493.51,12533.61,31,44,6,1
2023-06-28,12586.27,12691.1,12561.79,12656.2,31,44,6,1
2023-06-29,12659.9,12731.94,12640.7,12710.5,31,44,6,1
2023-06-30,12797.18,12806.5,12698.63,12761.39,31,44,6,1
2023-07-03,12764.94,12787.75,12650.35,12716.62,31,44,6,1
2023-07-04,12769.7,12775.05,12685.28,12687.65,31,44,6,1
2023-07-05,12682.9,12689.12,12610.37,12628.84,31,44,6,1
2023-07-06,12554.25,12646.03,12514.49,12638.75,31,44,6,1
2023-07-07,12654.37,12719.9,12609.16,12719.9,31,44,6,1
2023-07-10,12697.95,12816.0,12680.55,12816.0,31,44,6,1
2023-07-11,12822.3,12836.73,12762.96,12814.39,31,44,6,1
2023-07-12,12835.28,12980.63,12813.54,12979.78,31,44,6,1
2023-07-13,13027.58,13094.67,12991.38,13015.24,31,44,6,1
2023-07-14,13036.92,13178.16,13027.68,13175.93,31,44,6,1
2023-07-17,13119.19,13165.83,13068.28,13086.63,31,44,6,1
2023-07-18,13076.7,13104.93,13037.24,13075.23,31,44,6,1
2023-07-19,13135.79,13146.7,13053.46,13108.77,31,44,6,1
2023-07-20,13093.59,13114.08,13021.05,13059.22,31,44,6,1
2023-07-21,13074.6,13074.6,12988.61,13028.26,31,44,6,1
2023-07-24,13032.55,13108.2,13000.56,13029.21,31,44,6,1
2023-07-25,13013.96,13074.7,12988.04,13067.36,31,44,6,1
2023-07-26,13076.52,13076.52,12970.86,12998.73,31,44,6,1
2023-07-27,13038.77,13158.53,13038.77,13154.39,31,44,6,1
2023-07-28,13133.12,13150.82,13079.38,13128.57,31,44,6,1
