Date,Open,High,Low,Close,Adjusted_close,Volume
2023-05-08,0.83,0.83,0.814,0.822,0.822,34067
2023-05-09,0.826,0.826,0.818,0.826,0.826,9065
2023-05-10,0.826,0.898,0.826,0.868,0.868,93123
2023-05-11,0.88,0.968,0.88,0.928,0.928,295268
2023-05-12,0.926,0.946,0.904,0.942,0.942,27236
2023-05-15,0.938,0.974,0.904,0.962,0.962,116181
2023-05-16,0.92,0.94,0.916,0.936,0.936,60181
2023-05-17,0.916,1.0,0.9,0.996,0.996,200670
2023-05-18,1.0,1.02,0.98,0.98,0.98,22305
2023-05-19,0.98,1.0,0.98,0.984,0.984,10754
2023-05-22,1.0,1.0,0.95,0.952,0.952,3758
2023-05-23,0.96,0.96,0.96,0.96,0.96,3005
2023-05-24,0.984,0.984,0.94,0.94,0.94,2560
2023-05-25,0.958,0.99,0.956,0.956,0.956,3853
2023-05-26,0.942,0.942,0.914,0.914,0.914,3010
2023-05-29,0.916,0.95,0.91,0.95,0.95,10474
2023-05-30,0.95,0.95,0.91,0.91,0.91,7076
2023-05-31,0.9,0.9,0.88,0.894,0.894,15636
2023-06-01,0.9,0.908,0.9,0.9,0.9,9870
2023-06-02,0.882,0.926,0.882,0.898,0.898,9395
2023-06-05,0.89,0.902,0.89,0.9,0.9,7612
2023-06-06,0.9,0.928,0.894,0.91,0.91,22867
2023-06-07,0.924,0.924,0.898,0.914,0.914,4184
2023-06-09,0.916,0.92,0.916,0.916,0.916,1975
2023-06-12,0.918,0.918,0.916,0.918,0.918,2670
2023-06-13,0.898,0.91,0.89,0.91,0.91,9926
2023-06-14,0.9,0.92,0.88,0.908,0.908,21989
2023-06-15,0.9,0.9,0.898,0.898,0.898,5015
2023-06-16,0.896,0.896,0.88,0.886,0.886,25941
2023-06-19,0.886,0.9,0.886,0.896,0.896,14174
2023-06-20,0.89,0.9,0.888,0.896,0.896,18000
2023-06-21,0.898,0.9,0.896,0.9,0.9,780
2023-06-22,0.91,0.91,0.906,0.906,0.906,4570
2023-06-23,0.91,0.91,0.886,0.91,0.91,6621
2023-06-26,0.916,0.92,0.892,0.892,0.892,5361
2023-06-27,0.9,0.9,0.9,0.9,0.9,636
2023-06-28,0.892,0.9,0.892,0.896,0.896,17050
2023-06-29,0.89,0.9,0.888,0.9,0.9,6200
2023-06-30,0.902,0.91,0.9,0.908,0.908,3325
2023-07-03,0.912,0.918,0.9,0.902,0.902,3612
2023-07-04,0.902,0.918,0.902,0.918,0.918,2935
2023-07-05,0.914,0.92,0.902,0.92,0.92,15077
2023-07-06,0.918,0.918,0.902,0.902,0.902,8351
2023-07-07,0.916,0.93,0.9,0.928,0.928,47751
2023-07-10,0.94,0.94,0.93,0.938,0.938,27602
2023-07-11,0.942,0.98,0.9,0.94,0.94,43704
2023-07-12,0.922,1.01,0.92,0.98,0.98,148729
2023-07-13,0.978,1.02,0.97,0.996,0.996,18366
2023-07-14,0.99,1.015,0.954,0.996,0.996,13628
