Date,Open,High,Low,Close,Adjusted_close,Volume
2022-08-16,0.859,0.86,0.85,0.85,0.85,3903
2022-08-17,0.841,0.85,0.811,0.811,0.811,15163
2022-08-18,0.806,0.83,0.804,0.83,0.83,3935
2022-08-19,0.83,0.83,0.79,0.826,0.826,46134
2022-08-22,0.82,0.82,0.782,0.798,0.798,2977
2022-08-23,0.781,0.798,0.781,0.798,0.798,2856
2022-08-24,0.798,0.808,0.778,0.808,0.808,8841
2022-08-25,0.818,0.838,0.79,0.838,0.838,3625
2022-08-26,0.84,0.84,0.8,0.839,0.839,18767
2022-08-29,0.839,0.84,0.79,0.829,0.829,30712
2022-08-30,0.801,0.801,0.78,0.781,0.781,26286
2022-08-31,0.829,0.829,0.711,0.749,0.749,67934
2022-09-01,0.749,0.754,0.72,0.754,0.754,14580
2022-09-02,0.74,0.757,0.725,0.74,0.74,15180
2022-09-05,0.724,0.739,0.68,0.707,0.707,56363
2022-09-06,0.734,0.735,0.71,0.734,0.734,2343
2022-09-07,0.734,0.77,0.734,0.77,0.77,17109
2022-09-08,0.75,0.77,0.741,0.765,0.765,15748
2022-09-09,0.769,0.769,0.731,0.76,0.76,11089
2022-09-12,0.732,0.767,0.73,0.764,0.764,24695
2022-09-13,0.759,0.76,0.71,0.745,0.745,24030
2022-09-14,0.74,0.749,0.721,0.721,0.721,9950
2022-09-15,0.748,0.765,0.737,0.755,0.755,11554
2022-09-16,0.755,0.77,0.74,0.74,0.74,19146
2022-09-19,0.74,0.765,0.738,0.765,0.765,1517
2022-09-20,0.76,0.769,0.76,0.769,0.769,9665
2022-09-21,0.767,0.769,0.735,0.757,0.757,22161
2022-09-22,0.757,0.767,0.722,0.74,0.74,13395
2022-09-23,0.74,0.757,0.723,0.739,0.739,6617
2022-09-26,0.739,0.757,0.723,0.723,0.723,6800
2022-09-27,0.748,0.75,0.725,0.748,0.748,8365
2022-09-28,0.748,0.775,0.74,0.755,0.755,31956
2022-09-29,0.755,0.755,0.71,0.728,0.728,25958
2022-09-30,0.71,0.736,0.68,0.736,0.736,54898
2022-10-03,0.734,0.734,0.68,0.727,0.727,35680
2022-10-04,0.725,0.725,0.67,0.702,0.702,91664
2022-10-05,0.7,0.73,0.692,0.73,0.73,44338
2022-10-06,0.73,0.73,0.72,0.72,0.72,10575
2022-10-07,0.702,0.77,0.7,0.77,0.77,54490
2022-10-10,0.77,0.77,0.72,0.749,0.749,10088
2022-10-11,0.767,0.769,0.746,0.769,0.769,8800
2022-10-12,0.71,0.943,0.71,0.8,0.8,498767
2022-10-13,0.86,0.899,0.8,0.85,0.85,150099
2022-10-14,0.85,0.852,0.813,0.844,0.844,23024
2022-10-17,0.81,0.84,0.8,0.83,0.83,24973
2022-10-18,0.82,0.82,0.79,0.8,0.8,29100
2022-10-19,0.79,0.79,0.751,0.769,0.769,16888
2022-10-20,0.75,0.769,0.75,0.751,0.751,11302
2022-10-21,0.75,0.769,0.734,0.75,0.75,5201
2022-10-24,0.736,0.748,0.729,0.746,0.746,21283
2022-10-25,0.746,0.755,0.73,0.74,0.74,13507
2022-10-26,0.747,0.767,0.735,0.767,0.767,12551
2022-10-27,0.749,0.761,0.742,0.761,0.761,1912
2022-10-28,0.76,0.763,0.742,0.763,0.763,6404
2022-10-31,0.756,0.763,0.726,0.736,0.736,41106
2022-11-02,0.736,0.748,0.711,0.736,0.736,46463
2022-11-03,0.743,0.745,0.73,0.745,0.745,3280
2022-11-04,0.745,0.765,0.741,0.75,0.75,23225
2022-11-07,0.741,0.762,0.741,0.762,0.762,5638
2022-11-08,0.745,0.762,0.745,0.762,0.762,1258
2022-11-09,0.747,0.765,0.73,0.745,0.745,25233
2022-11-10,0.726,0.755,0.72,0.755,0.755,17072
