Date,Open,High,Low,Close,Adjusted_close,Volume
2023-07-21,37.8,37.9,37.3,37.8,37.8,25738
2023-07-24,37.5,38.1,37.5,38.1,38.1,6296
2023-07-25,38.4,38.4,34.6,37.0,37.0,15210
2023-07-26,37.0,37.3,36.5,36.7,36.7,2501
2023-07-27,36.9,37.0,36.5,36.9,36.9,1233
2023-07-28,36.6,36.9,35.6,35.9,35.9,7549
2023-07-31,35.9,36.6,34.9,35.2,35.2,12708
2023-08-01,35.2,36.1,35.2,35.9,35.9,3953
2023-08-02,35.9,35.9,34.8,35.4,35.4,17220
2023-08-03,35.1,37.1,35.0,36.3,36.3,12265
2023-08-04,36.3,37.4,36.3,36.8,36.8,8952
2023-08-07,36.8,37.0,36.0,36.5,36.5,3837
2023-08-08,36.9,36.9,36.3,36.5,36.5,4813
2023-08-09,37.0,37.0,35.3,36.3,36.3,8196
2023-08-10,36.3,36.8,36.1,36.4,36.4,1730
2023-08-11,36.4,37.0,36.4,36.4,36.4,2294
2023-08-14,36.4,36.8,36.4,36.4,36.4,2345
2023-08-16,36.5,36.8,35.1,35.9,35.9,6942
2023-08-17,36.4,36.5,35.8,35.8,35.8,2015
2023-08-18,35.9,35.9,35.2,35.6,35.6,4571
2023-08-21,35.8,37.1,35.1,36.7,36.7,6018
2023-08-22,37.0,37.0,35.3,36.5,36.5,3029
2023-08-23,36.8,36.8,36.0,36.0,36.0,2339
2023-08-24,36.8,36.8,35.4,36.0,36.0,3589
2023-08-25,36.3,36.5,35.9,36.1,36.1,3333
2023-08-28,36.8,36.8,36.1,36.3,36.3,1400
2023-08-29,36.5,36.5,35.7,35.7,35.7,8083
2023-08-30,35.8,35.8,35.4,35.6,35.6,2535
2023-08-31,35.6,35.6,35.3,35.4,35.4,5169
